交易日期,相关_链接,平均市盈率,总股本_股,流通股本_股,总市值_元,流通市值_元,个股总数,沪深300,涨跌幅_,字段12,根据日期2023年12月5日分为：沪深两市、沪市主板、科创板、深市主板、创业板
2022/11/7,https://data.eastmoney.com/gzfx/list.html?date=2022-11-07,49.42,1677.32亿,688.53亿,6.34万亿,2.81万亿,484,1061.35,-1.07,,
2022/11/4,https://data.eastmoney.com/gzfx/list.html?date=2022-11-04,49.96,1676.36亿,679.80亿,6.40万亿,2.81万亿,483,1072.87,2.37,,
2022/11/3,https://data.eastmoney.com/gzfx/list.html?date=2022-11-03,49.35,1676.36亿,679.84亿,6.32万亿,2.77万亿,483,1048.07,1.05,,
2022/11/2,https://data.eastmoney.com/gzfx/list.html?date=2022-11-02,48.38,1676.36亿,679.89亿,6.20万亿,2.72万亿,483,1037.18,1.24,,
2022/11/1,https://data.eastmoney.com/gzfx/list.html?date=2022-11-01,47.54,1676.35亿,679.87亿,6.10万亿,2.67万亿,483,1024.52,1.41,,
2022/10/31,https://data.eastmoney.com/gzfx/list.html?date=2022-10-31,46.86,1676.35亿,679.62亿,6.01万亿,2.63万亿,483,1010.33,1.67,,
2022/10/28,https://data.eastmoney.com/gzfx/list.html?date=2022-10-28,45.94,1676.26亿,677.67亿,5.89万亿,2.58万亿,483,993.72,-1.11,,
2022/10/27,https://data.eastmoney.com/gzfx/list.html?date=2022-10-27,46.86,1675.73亿,674.72亿,6.00万亿,2.62万亿,482,1004.91,0.16,,
2022/10/26,https://data.eastmoney.com/gzfx/list.html?date=2022-10-26,47.63,1675.73亿,670.74亿,6.09万亿,2.64万亿,482,1003.25,3.29,,
2022/10/25,https://data.eastmoney.com/gzfx/list.html?date=2022-10-25,46.13,1672.72亿,668.62亿,5.89万亿,2.55万亿,480,971.33,0.19,,
2022/10/24,https://data.eastmoney.com/gzfx/list.html?date=2022-10-24,46.3,1671.78亿,666.76亿,5.90万亿,2.55万亿,479,969.49,0.16,,
2022/10/21,https://data.eastmoney.com/gzfx/list.html?date=2022-10-21,46.21,1671.77亿,666.32亿,5.89万亿,2.55万亿,479,967.98,0.42,,
2022/10/20,https://data.eastmoney.com/gzfx/list.html?date=2022-10-20,45.86,1670.89亿,665.97亿,5.84万亿,2.53万亿,479,963.95,1.52,,
2022/10/19,https://data.eastmoney.com/gzfx/list.html?date=2022-10-19,45.41,1670.51亿,665.88亿,5.79万亿,2.50万亿,479,949.5,-1.09,,
2022/10/18,https://data.eastmoney.com/gzfx/list.html?date=2022-10-18,45.91,1670.04亿,665.60亿,5.85万亿,2.52万亿,478,960,-0.33,,
2022/10/17,https://data.eastmoney.com/gzfx/list.html?date=2022-10-17,45.84,1668.02亿,665.03亿,5.81万亿,2.51万亿,476,963.22,0.87,,
2022/10/14,https://data.eastmoney.com/gzfx/list.html?date=2022-10-14,45.28,1667.99亿,658.58亿,5.74万亿,2.46万亿,476,954.92,3.07,,
2022/10/13,https://data.eastmoney.com/gzfx/list.html?date=2022-10-13,43.66,1667.99亿,657.42亿,5.53万亿,2.37万亿,476,926.52,0.17,,
2022/10/12,https://data.eastmoney.com/gzfx/list.html?date=2022-10-12,43.15,1666.36亿,657.16亿,5.46万亿,2.34万亿,476,924.91,3.6,,
2022/10/11,https://data.eastmoney.com/gzfx/list.html?date=2022-10-11,41.59,1661.56亿,655.92亿,5.26万亿,2.25万亿,475,892.74,-0.51,,
2022/10/10,https://data.eastmoney.com/gzfx/list.html?date=2022-10-10,41.98,1660.51亿,655.75亿,5.31万亿,2.27万亿,474,897.34,-4.48,,
2022/9/30,https://data.eastmoney.com/gzfx/list.html?date=2022-09-30,43.84,1658.42亿,655.20亿,5.53万亿,2.37万亿,473,939.38,-2.3,,
2022/9/29,https://data.eastmoney.com/gzfx/list.html?date=2022-09-29,45.2,1657.95亿,650.23亿,5.70万亿,2.41万亿,473,961.47,0.55,,
2022/9/28,https://data.eastmoney.com/gzfx/list.html?date=2022-09-28,44.66,1656.38亿,649.57亿,5.61万亿,2.38万亿,471,956.19,-2.07,,
2022/9/27,https://data.eastmoney.com/gzfx/list.html?date=2022-09-27,45.95,1656.04亿,649.19亿,5.77万亿,2.44万亿,471,976.45,1.52,,
2022/9/26,https://data.eastmoney.com/gzfx/list.html?date=2022-09-26,44.82,1650.59亿,648.50亿,5.61万亿,2.39万亿,469,961.83,0.09,,
2022/9/23,https://data.eastmoney.com/gzfx/list.html?date=2022-09-23,44.75,1616.40亿,641.58亿,5.59万亿,2.38万亿,468,960.94,-1.53,,
2022/9/22,https://data.eastmoney.com/gzfx/list.html?date=2022-09-22,45.87,1614.86亿,641.27亿,5.73万亿,2.43万亿,467,975.87,0.56,,
2022/9/21,https://data.eastmoney.com/gzfx/list.html?date=2022-09-21,45.4,1614.85亿,640.77亿,5.67万亿,2.41万亿,467,970.39,-1.5,,
2022/9/20,https://data.eastmoney.com/gzfx/list.html?date=2022-09-20,46.01,1610.94亿,637.88亿,5.74万亿,2.44万亿,465,985.15,0.98,,
2022/9/19,https://data.eastmoney.com/gzfx/list.html?date=2022-09-19,45.45,1610.25亿,637.78亿,5.68万亿,2.42万亿,465,975.55,-2.3,,
2022/9/16,https://data.eastmoney.com/gzfx/list.html?date=2022-09-16,46.38,1607.43亿,637.10亿,5.78万亿,2.47万亿,463,998.52,-0.16,,
2022/9/15,https://data.eastmoney.com/gzfx/list.html?date=2022-09-15,46.42,1607.41亿,636.72亿,5.79万亿,2.48万亿,463,1000.08,-3.03,,
2022/9/14,https://data.eastmoney.com/gzfx/list.html?date=2022-09-14,48.24,1605.52亿,636.28亿,6.01万亿,2.57万亿,462,1031.3,0.01,,
2022/9/13,https://data.eastmoney.com/gzfx/list.html?date=2022-09-13,47.94,1605.51亿,634.24亿,5.98万亿,2.56万亿,462,1031.17,-0.25,,
2022/9/9,https://data.eastmoney.com/gzfx/list.html?date=2022-09-09,47.85,1604.94亿,633.50亿,5.96万亿,2.54万亿,461,1033.78,-0.67,,
2022/9/8,https://data.eastmoney.com/gzfx/list.html?date=2022-09-08,48.07,1600.80亿,632.67亿,5.97万亿,2.56万亿,460,1040.77,-0.84,,
2022/9/7,https://data.eastmoney.com/gzfx/list.html?date=2022-09-07,48.55,1600.80亿,632.50亿,6.03万亿,2.58万亿,460,1049.58,1.33,,
2022/9/6,https://data.eastmoney.com/gzfx/list.html?date=2022-09-06,47.69,1600.67亿,632.09亿,5.92万亿,2.54万亿,460,1035.78,1.11,,
2022/9/5,https://data.eastmoney.com/gzfx/list.html?date=2022-09-05,46.84,1600.67亿,630.70亿,5.82万亿,2.49万亿,460,1024.39,-0.56,,
2022/9/2,https://data.eastmoney.com/gzfx/list.html?date=2022-09-02,47.04,1600.67亿,628.19亿,5.85万亿,2.50万亿,460,1030.12,0.43,,
2022/9/1,https://data.eastmoney.com/gzfx/list.html?date=2022-09-01,46.46,1599.57亿,628.04亿,5.77万亿,2.47万亿,459,1025.66,-0.39,,
2022/8/31,https://data.eastmoney.com/gzfx/list.html?date=2022-08-31,46.59,1599.56亿,627.19亿,5.78万亿,2.47万亿,459,1029.66,-1.96,,
2022/8/30,https://data.eastmoney.com/gzfx/list.html?date=2022-08-30,48.1,1594.78亿,626.37亿,5.96万亿,2.54万亿,458,1050.28,-0.38,,
2022/8/29,https://data.eastmoney.com/gzfx/list.html?date=2022-08-29,48.38,1594.63亿,626.34亿,5.99万亿,2.56万亿,458,1054.28,0.79,,
2022/8/26,https://data.eastmoney.com/gzfx/list.html?date=2022-08-26,47.61,1593.80亿,626.07亿,5.89万亿,2.52万亿,457,1045.99,-0.94,,
2022/8/25,https://data.eastmoney.com/gzfx/list.html?date=2022-08-25,48.12,1591.80亿,625.46亿,5.95万亿,2.55万亿,456,1055.89,-1.22,,
2022/8/24,https://data.eastmoney.com/gzfx/list.html?date=2022-08-24,49.08,1586.20亿,624.78亿,6.05万亿,2.59万亿,454,1068.98,-3.46,,
2022/8/23,https://data.eastmoney.com/gzfx/list.html?date=2022-08-23,51.13,1586.20亿,624.79亿,6.30万亿,2.70万亿,454,1107.3,0,,
2022/8/22,https://data.eastmoney.com/gzfx/list.html?date=2022-08-22,50.87,1583.68亿,624.06亿,6.27万亿,2.69万亿,453,1107.28,-0.11,,
2022/8/19,https://data.eastmoney.com/gzfx/list.html?date=2022-08-19,50.18,1575.44亿,623.61亿,6.12万亿,2.67万亿,452,1108.45,-3.33,,
2022/8/18,https://data.eastmoney.com/gzfx/list.html?date=2022-08-18,51.67,1574.95亿,623.33亿,6.30万亿,2.76万亿,452,1146.63,1.26,,
2022/8/17,https://data.eastmoney.com/gzfx/list.html?date=2022-08-17,50.56,1565.03亿,615.94亿,6.16万亿,2.70万亿,450,1132.31,-0.44,,
2022/8/16,https://data.eastmoney.com/gzfx/list.html?date=2022-08-16,50.73,1563.70亿,614.69亿,6.17万亿,2.69万亿,449,1137.3,-0.56,,
2022/8/15,https://data.eastmoney.com/gzfx/list.html?date=2022-08-15,50.47,1561.67亿,613.56亿,6.14万亿,2.68万亿,448,1143.75,-0.21,,
2022/8/12,https://data.eastmoney.com/gzfx/list.html?date=2022-08-12,50.33,1561.67亿,613.06亿,6.13万亿,2.68万亿,448,1146.19,-2.3,,
2022/8/11,https://data.eastmoney.com/gzfx/list.html?date=2022-08-11,50.65,1538.43亿,609.49亿,6.16万亿,2.74万亿,447,1173.14,1.47,,
2022/8/10,https://data.eastmoney.com/gzfx/list.html?date=2022-08-10,50.18,1537.43亿,602.82亿,6.10万亿,2.69万亿,446,1156.16,-0.53,,
2022/8/9,https://data.eastmoney.com/gzfx/list.html?date=2022-08-09,50.04,1537.29亿,602.74亿,6.09万亿,2.69万亿,446,1162.32,0.85,,
2022/8/8,https://data.eastmoney.com/gzfx/list.html?date=2022-08-08,49.61,1536.32亿,602.56亿,6.03万亿,2.67万亿,445,1152.58,-0.41,,
2022/8/5,https://data.eastmoney.com/gzfx/list.html?date=2022-08-05,49.49,1536.32亿,596.32亿,6.02万亿,2.60万亿,445,1157.33,4.18,,
2022/8/4,https://data.eastmoney.com/gzfx/list.html?date=2022-08-04,47.9,1525.75亿,593.86亿,5.77万亿,2.50万亿,443,1110.92,0.96,,
2022/8/3,https://data.eastmoney.com/gzfx/list.html?date=2022-08-03,47.55,1525.03亿,591.64亿,5.73万亿,2.46万亿,443,1100.35,0.5,,
2022/8/2,https://data.eastmoney.com/gzfx/list.html?date=2022-08-02,47.41,1525.03亿,591.54亿,5.71万亿,2.45万亿,443,1094.91,-0.48,,
2022/8/1,https://data.eastmoney.com/gzfx/list.html?date=2022-08-01,47.87,1521.68亿,590.73亿,5.77万亿,2.48万亿,442,1100.18,1.03,,
2022/7/29,https://data.eastmoney.com/gzfx/list.html?date=2022-07-29,47.29,1521.66亿,588.27亿,5.70万亿,2.44万亿,442,1088.91,-1.79,,
2022/7/28,https://data.eastmoney.com/gzfx/list.html?date=2022-07-28,47.76,1520.86亿,587.80亿,5.76万亿,2.47万亿,441,1108.79,1.19,,
2022/7/27,https://data.eastmoney.com/gzfx/list.html?date=2022-07-27,47.06,1519.50亿,587.38亿,5.67万亿,2.43万亿,440,1095.7,1.02,,
2022/7/26,https://data.eastmoney.com/gzfx/list.html?date=2022-07-26,46.2,1519.50亿,586.94亿,5.57万亿,2.39万亿,440,1084.66,1.01,,
2022/7/25,https://data.eastmoney.com/gzfx/list.html?date=2022-07-25,45.78,1519.46亿,585.59亿,5.52万亿,2.37万亿,440,1073.76,-1.03,,
2022/7/22,https://data.eastmoney.com/gzfx/list.html?date=2022-07-22,46.31,1513.15亿,584.10亿,5.57万亿,2.39万亿,439,1084.97,-0.59,,
2022/7/21,https://data.eastmoney.com/gzfx/list.html?date=2022-07-21,46.33,1506.12亿,552.83亿,5.56万亿,2.20万亿,437,1091.41,1.1,,
2022/7/20,https://data.eastmoney.com/gzfx/list.html?date=2022-07-20,45.91,1503.97亿,552.14亿,5.50万亿,2.18万亿,437,1079.53,1.66,,
2022/7/19,https://data.eastmoney.com/gzfx/list.html?date=2022-07-19,45.22,1502.30亿,552.11亿,5.42万亿,2.15万亿,437,1061.85,-0.7,,
2022/7/18,https://data.eastmoney.com/gzfx/list.html?date=2022-07-18,45.22,1502.05亿,552.12亿,5.42万亿,2.15万亿,437,1069.33,-0.27,,
2022/7/15,https://data.eastmoney.com/gzfx/list.html?date=2022-07-15,44.98,1502.04亿,550.98亿,5.39万亿,2.14万亿,437,1072.26,-0.42,,
2022/7/14,https://data.eastmoney.com/gzfx/list.html?date=2022-07-14,45.02,1500.84亿,550.52亿,5.39万亿,2.15万亿,436,1076.81,2.28,,
2022/7/13,https://data.eastmoney.com/gzfx/list.html?date=2022-07-13,43.76,1500.81亿,550.49亿,5.24万亿,2.09万亿,436,1052.79,0.34,,
2022/7/12,https://data.eastmoney.com/gzfx/list.html?date=2022-07-12,43.69,1499.68亿,549.33亿,5.22万亿,2.07万亿,435,1049.24,-2.95,,
2022/7/11,https://data.eastmoney.com/gzfx/list.html?date=2022-07-11,45.21,1499.64亿,549.06亿,5.40万亿,2.14万亿,435,1081.16,-2.07,,
2022/7/8,https://data.eastmoney.com/gzfx/list.html?date=2022-07-08,45.72,1499.61亿,548.06亿,5.46万亿,2.16万亿,435,1104.02,-0.69,,
2022/7/7,https://data.eastmoney.com/gzfx/list.html?date=2022-07-07,45.96,1498.34亿,547.49亿,5.48万亿,2.17万亿,434,1111.67,0.9,,
2022/7/6,https://data.eastmoney.com/gzfx/list.html?date=2022-07-06,45.62,1493.89亿,546.66亿,5.43万亿,2.16万亿,433,1101.75,0.99,,
2022/7/5,https://data.eastmoney.com/gzfx/list.html?date=2022-07-05,45.21,1489.37亿,545.77亿,5.37万亿,2.14万亿,432,1090.93,-0.38,,
2022/7/4,https://data.eastmoney.com/gzfx/list.html?date=2022-07-04,45.56,1489.07亿,545.12亿,5.42万亿,2.15万亿,432,1095.09,0.56,,
2022/7/1,https://data.eastmoney.com/gzfx/list.html?date=2022-07-01,44.99,1489.05亿,545.04亿,5.35万亿,2.13万亿,432,1089.03,-1.5,,
2022/6/30,https://data.eastmoney.com/gzfx/list.html?date=2022-06-30,45.38,1488.16亿,544.42亿,5.40万亿,2.14万亿,431,1105.67,1.37,,
2022/6/29,https://data.eastmoney.com/gzfx/list.html?date=2022-06-29,44.5,1487.43亿,544.27亿,5.30万亿,2.11万亿,431,1090.68,-2.38,,
2022/6/28,https://data.eastmoney.com/gzfx/list.html?date=2022-06-28,45.62,1480.68亿,542.72亿,5.42万亿,2.16万亿,430,1117.28,1.26,,
2022/6/27,https://data.eastmoney.com/gzfx/list.html?date=2022-06-27,45.16,1480.05亿,542.03亿,5.36万亿,2.14万亿,430,1103.4,0.17,,
2022/6/24,https://data.eastmoney.com/gzfx/list.html?date=2022-06-24,45.05,1480.05亿,539.86亿,5.35万亿,2.13万亿,430,1101.48,1.81,,
2022/6/23,https://data.eastmoney.com/gzfx/list.html?date=2022-06-23,44.26,1476.03亿,539.53亿,5.25万亿,2.09万亿,429,1081.84,1.71,,
2022/6/22,https://data.eastmoney.com/gzfx/list.html?date=2022-06-22,43.02,1475.95亿,537.85亿,5.11万亿,2.03万亿,429,1063.69,-1.78,,
2022/6/21,https://data.eastmoney.com/gzfx/list.html?date=2022-06-21,43.65,1463.88亿,532.62亿,5.12万亿,2.04万亿,428,1083.02,-1.12,,
2022/6/20,https://data.eastmoney.com/gzfx/list.html?date=2022-06-20,44.23,1463.38亿,531.88亿,5.18万亿,2.07万亿,428,1095.33,0.3,,
2022/6/17,https://data.eastmoney.com/gzfx/list.html?date=2022-06-17,44.01,1462.46亿,531.09亿,5.15万亿,2.06万亿,428,1092.09,1.22,,
2022/6/16,https://data.eastmoney.com/gzfx/list.html?date=2022-06-16,43.4,1462.18亿,529.90亿,5.08万亿,2.02万亿,428,1078.95,1.53,,
2022/6/15,https://data.eastmoney.com/gzfx/list.html?date=2022-06-15,42.58,1461.40亿,529.16亿,4.99万亿,1.99万亿,428,1062.71,-0.73,,
2022/6/14,https://data.eastmoney.com/gzfx/list.html?date=2022-06-14,42.87,1461.40亿,528.57亿,5.02万亿,2.00万亿,428,1070.54,-1.64,,
2022/6/13,https://data.eastmoney.com/gzfx/list.html?date=2022-06-13,43.62,1461.07亿,528.42亿,5.11万亿,2.03万亿,428,1088.38,-1.31,,
2022/6/10,https://data.eastmoney.com/gzfx/list.html?date=2022-06-10,43.71,1460.77亿,528.15亿,5.12万亿,2.04万亿,428,1102.85,2,,
2022/6/9,https://data.eastmoney.com/gzfx/list.html?date=2022-06-09,42.81,1459.84亿,527.82亿,5.02万亿,2.00万亿,428,1081.17,-2.74,,
2022/6/8,https://data.eastmoney.com/gzfx/list.html?date=2022-06-08,44.03,1459.54亿,527.16亿,5.16万亿,2.05万亿,428,1111.67,0.03,,
2022/6/7,https://data.eastmoney.com/gzfx/list.html?date=2022-06-07,44.02,1457.02亿,523.76亿,5.16万亿,2.04万亿,426,1111.4,-0.9,,
2022/6/6,https://data.eastmoney.com/gzfx/list.html?date=2022-06-06,44.6,1456.65亿,522.47亿,5.22万亿,2.06万亿,426,1121.54,3.86,,
2022/6/2,https://data.eastmoney.com/gzfx/list.html?date=2022-06-02,42.78,1443.67亿,519.18亿,5.00万亿,1.98万亿,424,1079.85,4.68,,
2022/6/1,https://data.eastmoney.com/gzfx/list.html?date=2022-06-01,40.75,1440.65亿,518.01亿,4.76万亿,1.89万亿,424,1031.58,-0.36,,
2022/5/31,https://data.eastmoney.com/gzfx/list.html?date=2022-05-31,40.21,1438.76亿,517.64亿,4.70万亿,1.87万亿,424,1035.32,3.37,,
2022/5/30,https://data.eastmoney.com/gzfx/list.html?date=2022-05-30,38.96,1438.27亿,517.58亿,4.54万亿,1.81万亿,424,1001.54,0.79,,
2022/5/27,https://data.eastmoney.com/gzfx/list.html?date=2022-05-27,38.35,1438.27亿,484.55亿,4.48万亿,1.78万亿,424,993.7,-1.05,,
2022/5/26,https://data.eastmoney.com/gzfx/list.html?date=2022-05-26,38.5,1430.86亿,483.23亿,4.48万亿,1.78万亿,423,1004.26,-0.23,,
2022/5/25,https://data.eastmoney.com/gzfx/list.html?date=2022-05-25,38.72,1428.76亿,482.93亿,4.49万亿,1.79万亿,422,1006.52,0.99,,
2022/5/24,https://data.eastmoney.com/gzfx/list.html?date=2022-05-24,38.43,1426.03亿,481.85亿,4.45万亿,1.78万亿,421,996.65,-4.73,,
2022/5/23,https://data.eastmoney.com/gzfx/list.html?date=2022-05-23,40.21,1426.03亿,481.82亿,4.67万亿,1.87万亿,421,1046.15,0.07,,
2022/5/20,https://data.eastmoney.com/gzfx/list.html?date=2022-05-20,39.91,1426.03亿,480.83亿,4.64万亿,1.85万亿,421,1045.38,0.87,,
2022/5/19,https://data.eastmoney.com/gzfx/list.html?date=2022-05-19,39.38,1422.03亿,479.62亿,4.57万亿,1.83万亿,420,1036.34,2.2,,
2022/5/18,https://data.eastmoney.com/gzfx/list.html?date=2022-05-18,38.7,1422.03亿,478.27亿,4.49万亿,1.80万亿,420,1014,0.36,,
2022/5/17,https://data.eastmoney.com/gzfx/list.html?date=2022-05-17,38.53,1422.03亿,478.11亿,4.48万亿,1.79万亿,420,1010.37,1.39,,
2022/5/16,https://data.eastmoney.com/gzfx/list.html?date=2022-05-16,37.88,1422.03亿,476.27亿,4.41万亿,1.76万亿,420,996.51,-1.41,,
2022/5/13,https://data.eastmoney.com/gzfx/list.html?date=2022-05-13,38.18,1422.03亿,476.18亿,4.45万亿,1.78万亿,420,1010.8,-0.22,,
2022/5/12,https://data.eastmoney.com/gzfx/list.html?date=2022-05-12,38.18,1422.03亿,475.44亿,4.45万亿,1.77万亿,420,1013.06,1.06,,
2022/5/11,https://data.eastmoney.com/gzfx/list.html?date=2022-05-11,37.96,1422.03亿,475.20亿,4.41万亿,1.76万亿,420,1002.46,3.12,,
2022/5/10,https://data.eastmoney.com/gzfx/list.html?date=2022-05-10,37.18,1422.02亿,474.78亿,4.32万亿,1.72万亿,420,972.14,2.68,,
2022/5/9,https://data.eastmoney.com/gzfx/list.html?date=2022-05-09,36.1,1422.02亿,474.72亿,4.20万亿,1.67万亿,420,946.72,0.48,,
2022/5/6,https://data.eastmoney.com/gzfx/list.html?date=2022-05-06,35.94,1422.02亿,474.70亿,4.18万亿,1.66万亿,420,942.23,-1.45,,
2022/5/5,https://data.eastmoney.com/gzfx/list.html?date=2022-05-05,36.29,1422.02亿,474.48亿,4.22万亿,1.67万亿,420,956.13,0.95,,
2022/4/29,https://data.eastmoney.com/gzfx/list.html?date=2022-04-29,49.26,1422.02亿,474.58亿,4.17万亿,1.65万亿,420,947.15,4.88,,
2022/4/28,https://data.eastmoney.com/gzfx/list.html?date=2022-04-28,47.01,1420.16亿,473.97亿,3.98万亿,1.58万亿,418,903.06,-0.37,,
2022/4/27,https://data.eastmoney.com/gzfx/list.html?date=2022-04-27,47.92,1418.65亿,472.98亿,4.03万亿,1.60万亿,417,906.43,4.42,,
2022/4/26,https://data.eastmoney.com/gzfx/list.html?date=2022-04-26,45.44,1418.65亿,472.86亿,3.83万亿,1.52万亿,417,868.07,-1.84,,
2022/4/25,https://data.eastmoney.com/gzfx/list.html?date=2022-04-25,46.32,1418.65亿,472.75亿,3.91万亿,1.55万亿,417,884.3,-6.13,,
2022/4/22,https://data.eastmoney.com/gzfx/list.html?date=2022-04-22,49.67,1414.55亿,472.49亿,4.19万亿,1.67万亿,416,942.07,-1.63,,
2022/4/21,https://data.eastmoney.com/gzfx/list.html?date=2022-04-21,50.15,1412.73亿,471.89亿,4.23万亿,1.69万亿,414,957.72,-1.62,,
2022/4/20,https://data.eastmoney.com/gzfx/list.html?date=2022-04-20,51.49,1412.73亿,471.65亿,4.34万亿,1.73万亿,414,973.51,-1.66,,
2022/4/19,https://data.eastmoney.com/gzfx/list.html?date=2022-04-19,52.14,1410.51亿,470.97亿,4.38万亿,1.75万亿,412,989.93,-1.46,,
2022/4/18,https://data.eastmoney.com/gzfx/list.html?date=2022-04-18,52.67,1405.11亿,470.33亿,4.42万亿,1.77万亿,410,1004.61,3.21,,
2022/4/15,https://data.eastmoney.com/gzfx/list.html?date=2022-04-15,51.21,1405.11亿,470.30亿,4.30万亿,1.72万亿,410,973.36,-0.23,,
2022/4/14,https://data.eastmoney.com/gzfx/list.html?date=2022-04-14,51.79,1404.29亿,470.02亿,4.33万亿,1.73万亿,409,975.57,1.11,,
2022/4/13,https://data.eastmoney.com/gzfx/list.html?date=2022-04-13,51.2,1404.29亿,469.60亿,4.28万亿,1.71万亿,409,964.83,-2.98,,
2022/4/12,https://data.eastmoney.com/gzfx/list.html?date=2022-04-12,52.47,1404.27亿,468.34亿,4.38万亿,1.75万亿,409,994.44,0.57,,
2022/4/11,https://data.eastmoney.com/gzfx/list.html?date=2022-04-11,51.95,1399.20亿,467.52亿,4.32万亿,1.74万亿,407,988.76,-3.75,,
2022/4/8,https://data.eastmoney.com/gzfx/list.html?date=2022-04-08,54.03,1399.12亿,464.83亿,4.50万亿,1.80万亿,407,1027.24,-0.85,,
2022/4/7,https://data.eastmoney.com/gzfx/list.html?date=2022-04-07,54.62,1397.09亿,464.07亿,4.54万亿,1.82万亿,406,1036.07,-2.12,,
2022/4/6,https://data.eastmoney.com/gzfx/list.html?date=2022-04-06,55.9,1397.07亿,464.13亿,4.65万亿,1.86万亿,406,1058.49,-2.82,,
2022/4/1,https://data.eastmoney.com/gzfx/list.html?date=2022-04-01,56.65,1388.04亿,463.02亿,4.70万亿,1.90万亿,405,1089.19,-0.17,,
2022/3/31,https://data.eastmoney.com/gzfx/list.html?date=2022-03-31,56.63,1386.67亿,461.92亿,4.70万亿,1.89万亿,404,1091.06,-1.93,,
2022/3/30,https://data.eastmoney.com/gzfx/list.html?date=2022-03-30,57.61,1383.09亿,460.64亿,4.77万亿,1.92万亿,403,1112.52,3.02,,
2022/3/29,https://data.eastmoney.com/gzfx/list.html?date=2022-03-29,55.88,1382.65亿,460.50亿,4.63万亿,1.86万亿,402,1079.93,-0.99,,
2022/3/28,https://data.eastmoney.com/gzfx/list.html?date=2022-03-28,56.51,1382.61亿,457.75亿,4.68万亿,1.88万亿,402,1090.73,-1.46,,
2022/3/25,https://data.eastmoney.com/gzfx/list.html?date=2022-03-25,57.15,1382.55亿,456.65亿,4.74万亿,1.90万亿,402,1106.86,-2.44,,
2022/3/24,https://data.eastmoney.com/gzfx/list.html?date=2022-03-24,58.52,1382.54亿,456.43亿,4.85万亿,1.94万亿,402,1134.57,-0.83,,
2022/3/23,https://data.eastmoney.com/gzfx/list.html?date=2022-03-23,59.27,1382.52亿,456.15亿,4.91万亿,1.96万亿,402,1144.09,0.86,,
2022/3/22,https://data.eastmoney.com/gzfx/list.html?date=2022-03-22,58.78,1380.98亿,453.09亿,4.87万亿,1.94万亿,401,1134.32,-1.56,,
2022/3/21,https://data.eastmoney.com/gzfx/list.html?date=2022-03-21,59.59,1363.72亿,449.66亿,4.93万亿,1.96万亿,399,1152.33,0.7,,
2022/3/18,https://data.eastmoney.com/gzfx/list.html?date=2022-03-18,58.75,1363.57亿,449.44亿,4.85万亿,1.94万亿,399,1144.32,0.14,,
2022/3/17,https://data.eastmoney.com/gzfx/list.html?date=2022-03-17,58.91,1358.52亿,448.61亿,4.85万亿,1.94万亿,397,1142.71,1.53,,
2022/3/16,https://data.eastmoney.com/gzfx/list.html?date=2022-03-16,57.88,1356.65亿,447.76亿,4.75万亿,1.90万亿,396,1125.48,2.93,,
2022/3/15,https://data.eastmoney.com/gzfx/list.html?date=2022-03-15,56.32,1352.61亿,447.10亿,4.63万亿,1.85万亿,395,1093.43,-2.92,,
2022/3/14,https://data.eastmoney.com/gzfx/list.html?date=2022-03-14,58.33,1351.68亿,446.89亿,4.79万亿,1.91万亿,394,1126.28,-3.01,,
2022/3/11,https://data.eastmoney.com/gzfx/list.html?date=2022-03-11,60.1,1351.01亿,446.65亿,4.93万亿,1.97万亿,393,1161.21,0.68,,
2022/3/10,https://data.eastmoney.com/gzfx/list.html?date=2022-03-10,59.62,1349.89亿,446.21亿,4.88万亿,1.95万亿,392,1153.36,2.1,,
