股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,3_分钟涨幅,5_分钟涨幅,10_分钟涨幅,20_分钟涨幅,30_分钟涨幅,60_分钟涨幅
贵州茅台,600519,2023-12-27 13:35,1671.56,1670.85,1672.05,1670.85,63,10529597.0,0.07,-0.07,-1.17,0.0,-0.12612375669472836,-0.03290654541104355,-0.04725897920606057,-0.19473033432689554,-0.22929616824607213,0.05089820359280892
贵州茅台,600519,2023-12-27 13:36,1670.8,1670.84,1670.84,1670.35,172,28732458.0,0.03,0.0,-0.01,0.0,-0.07057331850097867,-0.059216547136970214,-0.005386222044020127,-0.18876941457587107,-0.16730001673001255,0.107846426688393
贵州茅台,600519,2023-12-27 13:37,1670.92,1672.17,1672.17,1670.85,43,7187754.0,0.08,0.08,1.33,0.0,0.079001705718656,-0.04722169089517763,0.0311069900996011,-0.12662083629478113,-0.08365350717328009,0.23798105742716863
贵州茅台,600519,2023-12-27 13:38,1672.17,1671.09,1672.17,1671.0,107,17891457.0,0.07,-0.06,-1.08,0.0,0.014962533815326423,-0.05562134424229756,0.02513961464561196,-0.19708670023113978,-0.03648980080158685,0.1438253959692851
贵州茅台,600519,2023-12-27 13:39,1671.09,1670.79,1671.09,1670.4,100,16708626.0,0.04,-0.02,-0.3,0.0,-0.08252749421411155,-0.0035909866235715616,-0.041878802744859105,-0.15358320982932164,-0.17148046795646177,0.10425092118270929
贵州茅台,600519,2023-12-27 13:40,1670.86,1671.93,1671.93,1670.86,24,4010794.0,0.06,0.07,1.14,0.0,0.050266592463610316,0.06523664743483192,0.031709943759720756,-0.011960792522115234,-0.0035885382089573164,0.1731534295163747
贵州茅台,600519,2023-12-27 13:41,1672.09,1673.0,1673.0,1672.09,47,7860623.0,0.05,0.06,1.07,0.0,0.13227275719869264,0.04963610159253708,0.06998319207096851,0.08255464758737686,-0.017928643996889652,0.16524571319091813
贵州茅台,600519,2023-12-27 13:42,1672.4,1671.1,1672.99,1670.36,56,9362361.0,0.16,-0.11,-1.9,0.0,-0.04964322669012187,0.000598411815042332,-0.11118018362663348,-0.050241037357808625,-0.06219574915977077,0.15522831748086124
贵州茅台,600519,2023-12-27 13:43,1671.11,1671.96,1671.96,1671.11,37,6184822.0,0.05,0.05,0.86,0.0,-0.06216377764494702,0.07002675381107576,-0.0035884738220802043,0.04547630445189031,-0.06276113113489785,0.1659487535870681
贵州茅台,600519,2023-12-27 13:44,1672.02,1673.0,1673.0,1672.02,65,10871264.0,0.06,0.06,1.04,0.0,0.11369756447849268,0.0639978946486956,0.1286770206781034,0.12328390008019112,-0.05794608027623119,0.24567080112648504
贵州茅台,600519,2023-12-27 13:45,1673.04,1673.35,1673.38,1672.32,86,14388641.0,0.06,0.02,0.35,0.0,0.08313596019042756,0.020920502092044775,0.15022383950587676,0.10229475245865191,-0.04539725585534947,0.2846697830516601
贵州茅台,600519,2023-12-27 13:46,1673.35,1672.34,1673.98,1672.32,46,7696536.0,0.1,-0.06,-1.01,0.0,-0.039450089659299574,0.0742026210280659,0.010166430446655866,0.08438414535617017,-0.09916367980884598,0.14071940550541676
贵州茅台,600519,2023-12-27 13:47,1671.98,1672.9,1672.9,1671.98,32,5351726.0,0.06,0.03,0.56,0.0,-0.0268921624286502,0.05622144070432634,0.10831253852277094,0.07477641850865911,-0.08302026530648052,0.08974512384827091
贵州茅台,600519,2023-12-27 13:48,1672.49,1672.03,1672.89,1671.93,38,6354518.0,0.06,-0.05,-0.87,0.0,-0.01853690039106554,-0.05797967722654078,0.07421638865446939,0.08140446647152938,-0.14094685228651194,0.05146095250632191
贵州茅台,600519,2023-12-27 13:49,1671.87,1670.44,1671.88,1670.37,27,4512077.0,0.09,-0.1,-1.59,0.0,-0.14705003287704205,-0.17390265037199956,-0.08911856357622681,-0.06281820411728185,-0.1744992111679403,-0.0023945213351829185
贵州茅台,600519,2023-12-27 13:50,1670.44,1671.03,1671.1,1670.44,29,4845896.0,0.04,0.04,0.59,0.0,-0.059807539338409,-0.07833335326548103,-0.11775254034668424,-0.02213713054924723,-0.065784358871627,0.0017953321364436096
贵州茅台,600519,2023-12-27 13:51,1670.81,1670.33,1670.81,1670.01,62,10355744.0,0.05,-0.04,-0.7,0.0,-0.00658509135318403,-0.15362544085122623,-0.0460774340254911,-0.08972204111662072,-0.0771706488316701,-0.1303430173810658
贵州茅台,600519,2023-12-27 13:52,1670.01,1670.68,1670.68,1670.0,64,10689200.0,0.04,0.02,0.35,0.0,-0.02094516555656745,-0.08074017810684671,-0.0765568554271617,-0.13628538638102364,-0.07536155603669933,-0.34774621087854696
贵州茅台,600519,2023-12-27 13:53,1670.68,1670.52,1670.81,1670.49,26,4343784.0,0.02,-0.01,-0.16,0.0,0.01137499775493792,0.004789157347760305,-0.14823670053795687,-0.08971184555208671,-0.04068932503590615,-0.20669303098006167
贵州茅台,600519,2023-12-27 13:54,1670.5,1670.8,1670.81,1670.5,52,8687471.0,0.02,0.02,0.28,0.0,0.007182704048644315,-0.01376396593717756,-0.15238892042907667,-0.002992488852976301,-0.008378517481184245,-0.2507462686567191
贵州茅台,600519,2023-12-27 13:55,1670.98,1671.17,1671.89,1670.66,31,5175764.0,0.07,0.02,0.37,0.0,0.03891003998755423,0.050289463758667184,-0.06996184986305688,0.019750544636240132,-0.02811610155296758,-0.25426308470064346
贵州茅台,600519,2023-12-27 13:56,1671.23,1671.38,1672.03,1671.23,36,6018511.0,0.05,0.01,0.21,0.0,0.03471390950443827,0.04189910695046601,-0.09086018291589347,-0.047244000310970986,0.026931110220059812,-0.2161194029850681
贵州茅台,600519,2023-12-27 13:57,1671.59,1671.57,1672.0,1671.1,45,7521759.0,0.05,0.01,0.19,0.0,0.023935326747121094,0.06285467997988378,-0.027511468095670316,0.028723767122059145,-0.004785690784563432,-0.2047761194029889
贵州茅台,600519,2023-12-27 13:58,1672.0,1672.27,1672.58,1671.77,81,13544716.0,0.05,0.04,0.7,0.0,0.05324941066662713,0.08798180512329586,0.10955197433011225,0.0885808509746897,0.09576996055474205,-0.04363419007770581
